session,position,clone_id,profile,gender,race,disclosure,score,band,rank,rank_of,tied,rank_among_full_disclosure,places_lost,withheld,reason
12,19,P17-M-HISPANIC,P17,Male,Hispanic/Latino/e/a,Underdisclosure,5,Rapid Re-Housing,131,320,40,191,50,d6_trauma c4_relationships,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 7."
12,20,P13-M-ASIAN,P13,Male,Asian or Asian American,Underdisclosure,4,Rapid Re-Housing,171,320,30,211,20,b2_harm,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm. Full disclosure scores 5."
12,21,P26-F-HISPANIC,P26,Female,Hispanic/Latino/e/a,Full disclosure,12,Permanent Supportive Housing,61,320,10,,,,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
12,22,P24-F-BLACK,P24,Female,"Black, African American, or African",Full disclosure,10,Permanent Supportive Housing,81,320,10,,,,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 3/6 (Physical Health, Substance Use, Medications)."
12,23,P09-F-WHITE,P09,Female,White,Underdisclosure,3,No housing intervention,201,320,50,241,30,d5_medications,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity). Withheld in interview, not counted: Medications. Full disclosure scores 4."
12,24,P16-M-HISPANIC,P16,Male,Hispanic/Latino/e/a,Full disclosure,7,Rapid Re-Housing,141,320,30,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
12,25,P06-F-HISPANIC,P06,Female,Hispanic/Latino/e/a,Full disclosure,3,No housing intervention,241,320,30,,,,Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 1/4 (Legal Issues); Socialization and Daily Functions 1/4 (Money Management).
12,26,P18-M-WHITE,P18,Male,White,Full disclosure,7,Rapid Re-Housing,141,320,30,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 3/4 (Emergency Service Use, Risk of Harm, Risk of Exploitation); Socialization and Daily Functions 1/4 (Social Relationships); Wellness 2/6 (Physical Health, Substance Use)."
12,27,P22-F-ASIAN,P22,Female,Asian or Asian American,Full disclosure,9,Permanent Supportive Housing,91,320,20,,,,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
12,28,P27-F-HISPANIC,P27,Female,Hispanic/Latino/e/a,Underdisclosure,9,Permanent Supportive Housing,51,320,10,91,40,d2_substance d3_mental b3_legal,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 13."
12,29,P14-M-BLACK,P14,Male,"Black, African American, or African",Full disclosure,6,Rapid Re-Housing,171,320,20,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 2/6 (Physical Health, Medications)."
12,30,P25-F-BLACK,P25,Female,"Black, African American, or African",Underdisclosure,8,Permanent Supportive Housing,61,320,20,111,40,b4_exploitation d2_substance b3_legal,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Risk of Exploitation, Substance Use. Full disclosure scores 11."
12,31,P08-F-WHITE,P08,Female,White,Full disclosure,3,No housing intervention,241,320,30,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
12,32,P04-F-BLACK,P04,Female,"Black, African American, or African",Full disclosure,2,No housing intervention,271,320,20,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
13,1,P06-F-HISPANIC,P06,Female,Hispanic/Latino/e/a,Underdisclosure,2,No housing intervention,251,320,40,271,30,b3_legal,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Money Management). Withheld in interview, not counted: Legal Issues. Full disclosure scores 3."
13,2,P09-M-AIAN,P09,Male,"American Indian, Alaska Native, or Indigenous",Full disclosure,4,Rapid Re-Housing,211,320,30,,,,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Medications)."
13,3,P15-M-HISPANIC,P15,Male,Hispanic/Latino/e/a,Full disclosure,6,Rapid Re-Housing,171,320,20,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 1/4 (Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
13,4,P32-M-ASIAN,P32,Male,Asian or Asian American,Underdisclosure,13,Permanent Supportive Housing,1,320,10,51,50,b4_exploitation d2_substance d6_trauma,"Scored 13 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 3/6 (Physical Health, Mental Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Abuse and Trauma; tri-morbidity no longer derives as a result. Full disclosure scores 17."
13,5,P11-M-ASIAN,P11,Male,Asian or Asian American,Full disclosure,4,Rapid Re-Housing,211,320,30,,,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
13,6,P27-F-WHITE,P27,Female,White,Full disclosure,13,Permanent Supportive Housing,51,320,10,,,,"Scored 13 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
13,7,P26-F-HISPANIC,P26,Female,Hispanic/Latino/e/a,Underdisclosure,8,Permanent Supportive Housing,61,320,20,111,50,d2_substance d6_trauma d3_mental,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Substance Use, Mental Health, Abuse and Trauma; tri-morbidity no longer derives as a result. Full disclosure scores 12."
13,8,P14-M-BLACK,P14,Male,"Black, African American, or African",Underdisclosure,5,Rapid Re-Housing,131,320,40,191,20,d5_medications,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 6."
13,9,P20-F-AIAN,P20,Female,"American Indian, Alaska Native, or Indigenous",Underdisclosure,5,Rapid Re-Housing,131,320,40,191,80,b4_exploitation b3_legal b2_harm,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships). Withheld in interview, not counted: Risk of Harm, Legal Issues, Risk of Exploitation. Full disclosure scores 8."
13,10,P01-F-ASIAN,P01,Female,Asian or Asian American,Full disclosure,0,No housing intervention,311,320,10,,,,Scored 0 of 17: No housing intervention (0-3). No indicators counted.
13,11,P31-M-ASIAN,P31,Male,Asian or Asian American,Full disclosure,16,Permanent Supportive Housing,11,320,20,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 5/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications)."
13,12,P24-F-BLACK,P24,Female,"Black, African American, or African",Underdisclosure,7,Rapid Re-Housing,81,320,40,141,60,d2_substance b2_harm d5_medications,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use, Medications. Full disclosure scores 10."
13,13,P30-M-AIAN,P30,Male,"American Indian, Alaska Native, or Indigenous",Underdisclosure,12,Permanent Supportive Housing,11,320,20,61,50,b4_exploitation d2_substance d6_trauma,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 3/6 (Physical Health, Mental Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Abuse and Trauma; tri-morbidity no longer derives as a result. Full disclosure scores 16."
13,14,P25-F-HISPANIC,P25,Female,Hispanic/Latino/e/a,Full disclosure,11,Permanent Supportive Housing,71,320,10,,,,"Scored 11 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
13,15,P28-F-WHITE,P28,Female,White,Underdisclosure,10,Permanent Supportive Housing,41,320,10,81,40,b4_exploitation d2_substance d3_mental,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 14."
13,16,P18-M-WHITE,P18,Male,White,Underdisclosure,4,Rapid Re-Housing,171,320,30,211,70,b4_exploitation d2_substance b2_harm,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 1/4 (Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Risk of Exploitation, Substance Use. Full disclosure scores 7."
13,17,P08-F-WHITE,P08,Female,White,Underdisclosure,3,No housing intervention,201,320,50,241,0,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
13,18,P12-M-ASIAN,P12,Male,Asian or Asian American,Underdisclosure,3,No housing intervention,201,320,50,241,50,d6_trauma c4_relationships,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Money Management); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 5."
13,19,P10-M-AIAN,P10,Male,"American Indian, Alaska Native, or Indigenous",Underdisclosure,3,No housing intervention,201,320,50,241,30,d6_trauma,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 1/4 (Money Management). Withheld in interview, not counted: Abuse and Trauma. Full disclosure scores 4."
