session,position,clone_id,profile,gender,race,location,disclosure,score,band,rank,rank_of,tied,rank_among_full_disclosure,places_lost,withheld,reason
31,20,P06-M-HISPANIC-CHI,P06,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Underdisclosure,2,No housing intervention,1251,1600,200,1351,150,b3_legal,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Money Management). Withheld in interview, not counted: Legal Issues. Full disclosure scores 3."
31,21,P30-F-AIAN-NYC,P30,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Underdisclosure,12,Permanent Supportive Housing,51,1600,100,301,250,b4_exploitation d2_substance d6_trauma,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 3/6 (Physical Health, Mental Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Abuse and Trauma; tri-morbidity no longer derives as a result. Full disclosure scores 16."
31,22,P29-F-AIAN-NYC,P29,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Full disclosure,15,Permanent Supportive Housing,151,1600,50,,,,"Scored 15 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 5/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications)."
31,23,P24-F-AIAN-CIN,P24,Female,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Underdisclosure,7,Rapid Re-Housing,401,1600,200,701,300,d2_substance b2_harm d5_medications,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use, Medications. Full disclosure scores 10."
31,24,P17-M-WHITE-ATL,P17,Male,White,"Atlanta, Georgia",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Abuse and Trauma)."
31,25,P16-M-WHITE-CHI,P16,Male,White,"Chicago, Illinois",Underdisclosure,7,Rapid Re-Housing,401,1600,200,701,0,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
31,26,P11-M-WHITE-LA,P11,Male,White,"Los Angeles, California",Full disclosure,4,Rapid Re-Housing,1051,1600,150,,,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
31,27,P05-M-HISPANIC-CHI,P05,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Full disclosure,2,No housing intervention,1351,1600,100,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity)."
31,28,P13-M-WHITE-CIN,P13,Male,White,"Cincinnati, Ohio",Full disclosure,5,Rapid Re-Housing,951,1600,100,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
31,29,P22-F-AIAN-LA,P22,Female,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Underdisclosure,7,Rapid Re-Housing,401,1600,200,701,250,d2_substance b2_harm,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use. Full disclosure scores 9."
31,30,P23-F-AIAN-CIN,P23,Female,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Full disclosure,9,Permanent Supportive Housing,451,1600,100,,,,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
31,31,P15-M-WHITE-CHI,P15,Male,White,"Chicago, Illinois",Full disclosure,6,Rapid Re-Housing,851,1600,100,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 1/4 (Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
31,32,P14-M-WHITE-CIN,P14,Male,White,"Cincinnati, Ohio",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,100,d5_medications,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 6."
32,1,P19-M-WHITE-NYC,P19,Male,White,"New York City, New York",Underdisclosure,6,Rapid Re-Housing,601,1600,50,851,300,d2_substance b2_harm,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use. Full disclosure scores 8."
32,2,P32-F-ASIAN-CIN,P32,Female,Asian or Asian American,"Cincinnati, Ohio",Full disclosure,17,Permanent Supportive Housing,1,1600,50,,,,"Scored 17 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
32,3,P15-M-WHITE-CHI,P15,Male,White,"Chicago, Illinois",Underdisclosure,3,No housing intervention,1001,1600,250,1201,350,d2_substance b3_legal b2_harm,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Legal Issues, Substance Use. Full disclosure scores 6."
32,4,P24-F-AIAN-CHI,P24,Female,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Full disclosure,10,Permanent Supportive Housing,401,1600,50,,,,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 3/6 (Physical Health, Substance Use, Medications)."
32,5,P04-M-HISPANIC-CHI,P04,Male,Hispanic/Latino/e/a,"Chicago, Illinois",Full disclosure,2,No housing intervention,1351,1600,100,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
32,6,P23-F-AIAN-CIN,P23,Female,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,500,b4_exploitation d2_substance d3_mental,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 9."
32,7,P02-M-HISPANIC-CIN,P02,Male,Hispanic/Latino/e/a,"Cincinnati, Ohio",Full disclosure,1,No housing intervention,1451,1600,100,,,,Scored 1 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status).
32,8,P09-M-HISPANIC-NYC,P09,Male,Hispanic/Latino/e/a,"New York City, New York",Underdisclosure,3,No housing intervention,1001,1600,250,1201,150,d5_medications,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity). Withheld in interview, not counted: Medications. Full disclosure scores 4."
32,9,P29-F-AIAN-NYC,P29,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Underdisclosure,11,Permanent Supportive Housing,151,1600,50,351,200,b4_exploitation d2_substance d3_mental,"Scored 11 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 15."
32,10,P12-M-WHITE-CIN,P12,Male,White,"Cincinnati, Ohio",Full disclosure,5,Rapid Re-Housing,951,1600,100,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 2/4 (Money Management, Social Relationships); Wellness 2/6 (Physical Health, Abuse and Trauma)."
32,11,P30-F-ASIAN-LA,P30,Female,Asian or Asian American,"Los Angeles, California",Full disclosure,16,Permanent Supportive Housing,51,1600,100,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
32,12,P11-M-WHITE-LA,P11,Male,White,"Los Angeles, California",Underdisclosure,4,Rapid Re-Housing,851,1600,150,1051,0,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
32,13,P03-M-HISPANIC-CIN,P03,Male,Hispanic/Latino/e/a,"Cincinnati, Ohio",Underdisclosure,1,No housing intervention,1451,1600,100,1451,0,,Scored 1 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Meaningful Daily Activity).
32,14,P01-M-HISPANIC-LA,P01,Male,Hispanic/Latino/e/a,"Los Angeles, California",Underdisclosure,0,No housing intervention,1551,1600,50,1551,0,,Scored 0 of 17: No housing intervention (0-3). No indicators counted.
32,15,P16-M-WHITE-ATL,P16,Male,White,"Atlanta, Georgia",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
32,16,P06-M-HISPANIC-ATL,P06,Male,Hispanic/Latino/e/a,"Atlanta, Georgia",Full disclosure,3,No housing intervention,1201,1600,150,,,,Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 1/4 (Legal Issues); Socialization and Daily Functions 1/4 (Money Management).
32,17,P27-F-AIAN-ATL,P27,Female,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Underdisclosure,9,Permanent Supportive Housing,251,1600,50,451,200,d2_substance d3_mental b3_legal,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 13."
32,18,P20-F-AIAN-LA,P20,Female,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Full disclosure,8,Permanent Supportive Housing,551,1600,150,,,,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships)."
32,19,P28-F-AIAN-NYC,P28,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Full disclosure,14,Permanent Supportive Housing,201,1600,50,,,,"Scored 14 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
32,20,P17-M-WHITE-ATL,P17,Male,White,"Atlanta, Georgia",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,250,d6_trauma c4_relationships,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 7."
32,21,P08-M-HISPANIC-NYC,P08,Male,Hispanic/Latino/e/a,"New York City, New York",Full disclosure,3,No housing intervention,1201,1600,150,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
32,22,P31-F-ASIAN-LA,P31,Female,Asian or Asian American,"Los Angeles, California",Underdisclosure,12,Permanent Supportive Housing,51,1600,100,301,250,b4_exploitation d2_substance d3_mental,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 16."
